D:\glo_2102\Datos primero\Naming\MERGE.emrg2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ExperimentName;Subject;Session;Clock.Information;DataFile.Basename;Display.RefreshRate;Edad;ExperimentVersion;Group;PreferenciaManual;RandomSeed;RuntimeVersion;RuntimeVersionExpected;SessionDate;SessionStartDateTimeUtc;SessionTime;Sexo;StudioVersion;Block;bloque1;bloque2;ListContrabalanceo;ListContrabalanceo.Cycle;ListContrabalanceo.Sample;Procedure[Block];Running[Block];Trial;Bloques;info1;info2;info3;ListBloques;ListBloques.Cycle;ListBloques.Sample;ListPract;ListPract.Cycle;ListPract.Sample;Num.ACC[Trial];Num.CRESP[Trial];Num.DurationError[Trial];Num.OnsetDelay[Trial];Num.OnsetTime[Trial];Num.OnsetToOnsetTime[Trial];Num.RESP[Trial];Num.RT[Trial];Num.RTTime[Trial];numero[Trial];Procedure[Trial];Running[Trial];SubTrial;code;lista1;lista2;Listensayos;Listensayos.Cycle;Listensayos.Sample;Num.ACC[SubTrial];Num.CRESP[SubTrial];Num.DurationError[SubTrial];Num.OnsetDelay[SubTrial];Num.OnsetTime[SubTrial];Num.OnsetToOnsetTime[SubTrial];Num.RESP[SubTrial];Num.RT[SubTrial];Num.RTTime[SubTrial];numero[SubTrial];Procedure[SubTrial];Running[SubTrial]
NamingNumber;29;2304;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-23T07:02:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1971552664</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-23T07:02:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-29-2304;59.985;6;1.0.0.308;1;zurdo;1972229756;2.0.10.242;2.0.10.242;04-23-2019;23.04.2019 7:02;9:02:23;mujer;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;14;lista2;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;6;6;;6;1;2;25;0;;-999999;0;394022;0;6;3070;397092;5;ProcEnsayo;Listensayos
NamingNumber;29;2304;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-23T07:02:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1971552664</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-23T07:02:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-29-2304;59.985;6;1.0.0.308;1;zurdo;1972229756;2.0.10.242;2.0.10.242;04-23-2019;23.04.2019 7:02;9:02:23;mujer;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;14;lista2;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;7;1;;1;1;2;26;0;;-999999;1;401874;0;6;1269;403143;0;ProcEnsayo;Listensayos
NamingNumber;29;2304;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-23T07:02:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1971552664</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-23T07:02:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-29-2304;59.985;6;1.0.0.308;1;zurdo;1972229756;2.0.10.242;2.0.10.242;04-23-2019;23.04.2019 7:02;9:02:23;mujer;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;14;lista2;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;8;3;;3;1;2;27;0;;-999999;0;407558;0;6;1900;409458;2;ProcEnsayo;Listensayos
NamingNumber;29;2304;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-23T07:02:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1971552664</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-23T07:02:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-29-2304;59.985;6;1.0.0.308;1;zurdo;1972229756;2.0.10.242;2.0.10.242;04-23-2019;23.04.2019 7:02;9:02:23;mujer;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;14;lista2;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;9;18;;18;1;2;28;0;;-999999;0;413643;0;6;1315;414958;17;ProcEnsayo;Listensayos
NamingNumber;29;2304;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-23T07:02:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1971552664</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-23T07:02:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-29-2304;59.985;6;1.0.0.308;1;zurdo;1972229756;2.0.10.242;2.0.10.242;04-23-2019;23.04.2019 7:02;9:02:23;mujer;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;14;lista2;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;10;4;;4;1;2;29;0;;-999999;0;419478;0;6;1019;420497;3;ProcEnsayo;Listensayos
NamingNumber;29;2304;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-23T07:02:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1971552664</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-23T07:02:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-29-2304;59.985;6;1.0.0.308;1;zurdo;1972229756;2.0.10.242;2.0.10.242;04-23-2019;23.04.2019 7:02;9:02:23;mujer;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;14;lista2;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;11;5;;5;1;2;30;0;;-999999;1;424913;0;6;903;425816;4;ProcEnsayo;Listensayos
NamingNumber;29;2304;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-23T07:02:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1971552664</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-23T07:02:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-29-2304;59.985;6;1.0.0.308;1;zurdo;1972229756;2.0.10.242;2.0.10.242;04-23-2019;23.04.2019 7:02;9:02:23;mujer;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;14;lista2;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;12;17;;17;1;2;31;0;;-999999;0;430164;0;6;1681;431845;16;ProcEnsayo;Listensayos
NamingNumber;29;2304;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-23T07:02:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1971552664</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-23T07:02:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-29-2304;59.985;6;1.0.0.308;1;zurdo;1972229756;2.0.10.242;2.0.10.242;04-23-2019;23.04.2019 7:02;9:02:23;mujer;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;14;lista2;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;13;12;;12;1;2;32;0;;-999999;0;436782;0;6;948;437730;11;ProcEnsayo;Listensayos
NamingNumber;29;2304;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-23T07:02:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1971552664</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-23T07:02:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-29-2304;59.985;6;1.0.0.308;1;zurdo;1972229756;2.0.10.242;2.0.10.242;04-23-2019;23.04.2019 7:02;9:02:23;mujer;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;14;lista2;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;14;7;;7;1;2;33;0;;-999999;1;442034;0;6;825;442859;6;ProcEnsayo;Listensayos
NamingNumber;29;2304;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-23T07:02:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1971552664</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-23T07:02:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-29-2304;59.985;6;1.0.0.308;1;zurdo;1972229756;2.0.10.242;2.0.10.242;04-23-2019;23.04.2019 7:02;9:02:23;mujer;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;14;lista2;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;15;2;;2;1;2;34;0;;-999999;1;447152;0;1;2521;449673;1;ProcEnsayo;Listensayos
NamingNumber;29;2304;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-23T07:02:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1971552664</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-23T07:02:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-29-2304;59.985;6;1.0.0.308;1;zurdo;1972229756;2.0.10.242;2.0.10.242;04-23-2019;23.04.2019 7:02;9:02:23;mujer;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;14;lista2;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;16;14;;14;1;2;35;0;;-999999;0;453353;0;6;19770;473123;13;ProcEnsayo;Listensayos
NamingNumber;29;2304;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-23T07:02:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1971552664</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-23T07:02:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-29-2304;59.985;6;1.0.0.308;1;zurdo;1972229756;2.0.10.242;2.0.10.242;04-23-2019;23.04.2019 7:02;9:02:23;mujer;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;14;lista2;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;17;11;;11;1;2;36;0;;-999999;0;477526;0;6;919;478445;10;ProcEnsayo;Listensayos
NamingNumber;29;2304;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-23T07:02:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1971552664</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-23T07:02:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-29-2304;59.985;6;1.0.0.308;1;zurdo;1972229756;2.0.10.242;2.0.10.242;04-23-2019;23.04.2019 7:02;9:02:23;mujer;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;14;lista2;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;18;9;;9;1;2;37;0;;-999999;0;482810;0;6;755;483565;8;ProcEnsayo;Listensayos
NamingNumber;29;2304;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-23T07:02:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1971552664</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-23T07:02:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-29-2304;59.985;6;1.0.0.308;1;zurdo;1972229756;2.0.10.242;2.0.10.242;04-23-2019;23.04.2019 7:02;9:02:23;mujer;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;14;lista2;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;19;10;;10;1;2;38;0;;-999999;0;487878;0;6;736;488614;9;ProcEnsayo;Listensayos
NamingNumber;3;503;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-05T08:11:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">3063451963</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-05T08:11:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-3-0503;59.985;7;1.0.0.308;1;diestro;-1230833998;2.0.10.242;2.0.10.242;03.05.2019;05.03.2019 8:11;9:11:50;hombre;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;1;;;;;;;;3;1;1;0;;-999999;0;72069;0;6;2806;74875;6;ProcEnsayo;ListPract;;;;;;;;;;;;;;;;;;;
NamingNumber;3;503;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-05T08:11:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">3063451963</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-05T08:11:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-3-0503;59.985;7;1.0.0.308;1;diestro;-1230833998;2.0.10.242;2.0.10.242;03.05.2019;05.03.2019 8:11;9:11:50;hombre;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;2;;;;;;;;2;1;2;0;;-999999;0;86389;0;6;935;87324;2;ProcEnsayo;ListPract;;;;;;;;;;;;;;;;;;;
NamingNumber;3;503;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-05T08:11:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">3063451963</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-05T08:11:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-3-0503;59.985;7;1.0.0.308;1;diestro;-1230833998;2.0.10.242;2.0.10.242;03.05.2019;05.03.2019 8:11;9:11:50;hombre;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;3;;;;;;;;5;1;3;0;;-999999;1;104711;0;6;1030;105741;12;ProcEnsayo;ListPract;;;;;;;;;;;;;;;;;;;
NamingNumber;3;503;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-05T08:11:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">3063451963</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-05T08:11:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-3-0503;59.985;7;1.0.0.308;1;diestro;-1230833998;2.0.10.242;2.0.10.242;03.05.2019;05.03.2019 8:11;9:11:50;hombre;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;4;;;;;;;;1;1;4;0;;-999999;0;111979;0;6;999;112978;0;ProcEnsayo;ListPract;;;;;;;;;;;;;;;;;;;
NamingNumber;3;503;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-05T08:11:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">3063451963</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-05T08:11:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-3-0503;59.985;7;1.0.0.308;1;diestro;-1230833998;2.0.10.242;2.0.10.242;03.05.2019;05.03.2019 8:11;9:11:50;hombre;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;5;;;;;;;;6;1;5;0;;-999999;0;118414;0;6;2270;120684;16;ProcEnsayo;ListPract;;;;;;;;;;;;;;;;;;;
NamingNumber;3;503;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-05T08:11:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">3063451963</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-05T08:11:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-3-0503;59.985;7;1.0.0.308;1;diestro;-1230833998;2.0.10.242;2.0.10.242;03.05.2019;05.03.2019 8:11;9:11:50;hombre;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;6;;;;;;;;4;1;6;0;;-999999;1;127600;0;6;925;128525;8;ProcEnsayo;ListPract;;;;;;;;;;;;;;;;;;;
NamingNumber;3;503;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-05T08:11:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">3063451963</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-05T08:11:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-3-0503;59.985;7;1.0.0.308;1;diestro;-1230833998;2.0.10.242;2.0.10.242;03.05.2019;05.03.2019 8:11;9:11:50;hombre;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;7;;;;;;;;6;2;7;0;;-999999;0;134268;0;6;1169;135437;16;ProcEnsayo;ListPract;;;;;;;;;;;;;;;;;;;
NamingNumber;3;503;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-05T08:11:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">3063451963</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-05T08:11:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-3-0503;59.985;7;1.0.0.308;1;diestro;-1230833998;2.0.10.242;2.0.10.242;03.05.2019;05.03.2019 8:11;9:11:50;hombre;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;8;;;;;;;;2;2;8;0;;-999999;1;141120;0;6;888;142008;2;ProcEnsayo;ListPract;;;;;;;;;;;;;;;;;;;
NamingNumber;3;503;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-05T08:11:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">3063451963</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-05T08:11:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-3-0503;59.985;7;1.0.0.308;1;diestro;-1230833998;2.0.10.242;2.0.10.242;03.05.2019;05.03.2019 8:11;9:11:50;hombre;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;9;;;;;;;;1;2;9;0;;-999999;0;147538;0;6;858;148396;0;ProcEnsayo;ListPract;;;;;;;;;;;;;;;;;;;
NamingNumber;3;503;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-05T08:11:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">3063451963</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-05T08:11:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-3-0503;59.985;7;1.0.0.308;1;diestro;-1230833998;2.0.10.242;2.0.10.242;03.05.2019;05.03.2019 8:11;9:11:50;hombre;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;10;;;;;;;;5;2;10;0;;-999999;0;153289;0;6;1063;154352;12;ProcEnsayo;ListPract;;;;;;;;;;;;;;;;;;;
NamingNumber;3;503;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-03-05T08:11:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">3063451963</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-03-05T08:11:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-3-0503;59.985;7;1.0.0.308;1;diestro;-1230833998;2.0.10.242;2.0.10.242;03.05.2019;05.03.2019 8:11;9:11:50;hombre;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;11;;;;;;;;3;2;11;0;;-999999;0;159691;0;6;1034;160725;6;ProcEnsayo;ListPract;;;;;;;;;;;;;;;;;;;
